Sender,Message
0,que chique
0,claro
0,a gente quem?
0,hoje entao depois do retorno?
0,kakakakakakak
0,mas se ce quiser pode ser amanha ou domingo tb
0,durma bem 😴
0,desculpa baby😭
0,estava
0,vox leva
0,eba
0,sunshine is here
0,vou fazer uma tapioca com queijo e frango
0,eita
0,veremos juntos
0,ta pegado
0,verdade
0,uma entrevista e uma coleta de dados
0,yes
0,quando eu chegar ai a gente conversa
0,ja até sei o que é
0,kkkkkkkkkk
0,esse
0,fungo
0,pode ir descendo
0,nao nego
0,meu deus mariana
0,sim
0,tavam comentando isso na sala hoje
0,brigado 🥰
0,ai cansa
0,se tiver muito caro
0,sim
0,sim
0,tava no lab aqui
0,nao sei
0,na porta
0,acabei de comer um pão
0,ta bom
0,vai fazer o que agora andreia?
0,eu te garanto que vc vai
0,pede os dados da claro
0,nao tem como eu não gostar
0,boa noite
0,kkkkkkkkk
0,bateu o espírito jovem
0,vai ter só churrasco eu acho
0,podemos ver depois da natação
0,talvez alemanha
0,idade dos meus primo sao bem variada tb
0,afz
0,tô indo pra acad
0,a grife do pão tem almoço?
0,não me contive
0,podemos
0,fui dormir tarde
0,to indo pra casa da minha vó agora
0,🙏🏼
0,kkkkkkk
0,kkkkkkkkkkk
0,estou
0,faz parte
0,kkkkkkkk
0,claro
0,o time é forte
0,vou pensar
0,cade as pomadinhas?
0,ok?
0,o dia inteiro?
0,no
0,tendi
0,já tirei
0,foi fazer as patas?
0,deve tá com fome hein
0,animo
0,será a única festa open do ano
0,vish
0,viu
0,e não primária
0,poise
0,fiquei bolado
0,kkkkkkkkkk
0,vo mudar de ap bem provavelmente
0,vo cobrar essa cadela😤🤬
0,daqui uns 30min
0,so no psw ai?
0,hehehehe
0,deu até vontade de malhar agora
0,pode ser
0,ok
0,quer que cria outro?
0,encontrei a turma que te conhece
0,ainda não
0,e o trem da mãe dele la?
0,olha la no site
0,dele: 02014933650
0,beroda e caio
0,quem vai no grifo?
0,até o enzo já dormiu 🛏️
0,🤨
0,sim
0,yes
0,ce posta um bocado de story comigo
0,pensa que tô abraçadinho com vc
0,vc não vai conseguir escutar nada
0,bota a blusa do cabuloso!
0,ovo com bacon
0,te amo!🥰
0,a bia é bem insegura tb
0,sim
0,a lista ta so crescendo
0,ja era agora
0,kkkkkk
0,10min
0,vamo faltar a missa hoje
0,tô com fome agora não
0,liguei
0,vou pegar pra mim aqui
0,meu deus
0,mas padrão
0,kkkkkkkkkk
0,slk
0,o que aconteceu?
0,durma bem
0,me buscar onde?
0,tendi
0,pensei que era a do csa
0,não
0,fraca
0,programando a viagem?
0,aí tinha as opções de medicamento
0,qual o usuario?
0,vish
0,eai
0,acontece
0,uai
0,sério?
0,gooo baby😎😎😎
0,quem vai
0,vai melhorar babe🫶🏼
0,fiz 20 questões
0,beijos gata
0,🥺🥺🥺
0,mas não cai na prova
0,viagenzinha longa
0,mood dia de semana
0,tb
0,vc que me ensinou
0,devo acabar em uns 20min
0,🤣🤝🏼
0,tô doido pra meter um ternao
0,acordou melhor?
0,ta top👏🏼
0,uai
0,vou abrir aqui
0,to sentindo falta da minha motorista nessa chuva
0,quem vai no show amanha
0,como assim?
0,sim
0,sim
0,que bom que vc tá bem😘
0,kkkkkkkkkkkk
0,nu
0,não sei exatamente
0,to achando que animo mais comer
0,eita bbs
0,nunca!!!
0,hum
0,não sei
0,que completa o rosto inteiro
0,xau
0,muito diferente
0,ta muito calor
0,meu deus
0,inclusive sonhei com eles essa noite
0,vão ser o caio paola e vick
0,descendo
0,ce sabe se tem jeito de fazer o rápido no laboratório?
0,kkkkkkk
0,oi
0,meus pais tão bem atrasados
0,legal
0,10min
0,kkkkkkkkk
0,kkkkkkk
0,kkkkkkkkkk
0,vish
0,citou a liana
0,calcinha nova?🤪
0,dia de trabalho fia
0,e desce pra me entregar?
0,ai é foda
0,arranjou esse vírus onde?
0,corpo tá pedindo
0,preciso secar
0,vegano?
0,qual blusa é essa?
0,vc não vai comer
0,kkkkkkk
0,legal
0,comprado
0,início de fevereiro
0,pra onde?
0,iti malia
0,kkkkkkkkkk
0,tomar banho agora?
0,muito top
0,problema nao
0,identifiquei nessa situação
0,mudou de ideia?
0,a gente encontra mais tarde então
0,qual o prazo de entrega?
0,hello
0,sim
0,😍😍😍
0,😂🫶🏼
0,depois de um tênis no sol ainda
0,kkkkkkkkkkk
0,vo perder aula semana que vem🥺
0,começa que horas?
0,la vem
0,eles escolheram?
0,eh
0,afz babe🥺
0,isso é muito bom
0,ainda não
0,bugou total
0,muita química
0,ficou top
0,kkkkkkkk
0,cara tá fino
0,kkkkkk
0,isso é pala
0,mudou o de sp-poa
0,a mais braba🤩
0,até o momento a gente vai pro country
0,💪🏼
0,👏🏼👏🏼👏🏼
0,tava no néctar
0,mas acho que vou pra casa dar uma deitadinha
0,kkkkkk
0,indo dormir agora
0,acabou de passar um calma clima
0,you are the best
0,te amo meu amor🫶🏼
0,bar da laje
0,kkkkkkkkk
0,irei tb
0,ta de parabéns
0,🥰👏🏼
0,uai
0,eu tô morrendo de fome
0,tava ajudando meus pais a subir com as coisas
0,feliz aniversário🥳
0,cheguei suando
0,vão comer aí ou nada?
0,mas vou fazer um pause
0,entao nao precisa de uber
0,muito top
0,belas fotos pra eu acordar bem🙏🏼😎
0,o que?
0,meu computador desligou
0,xia
0,depois nós vamos
0,foi precoce demais
0,e vc tirou só dois ne
0,viu
0,quanto?
0,nao
0,por cima?
0,kkkkkkk
0,kkkkkkk
0,kkkkkkkkkkkk
0,kkkkkkk
0,kkkkkkkkkkkkkkk
0,tava no suits🤯
0,quem eh jp
0,sim
0,lucas ta la tb
0,trouxeram
0,gostei
0,rihanna
0,onde?
0,melhor não menstruar ne
0,ta bom
0,ta doida
0,oba
0,tudo bem pituca
0,vou arrumar primeiro
0,chata sao elas
0,só não gosto de filtro
0,da raiva né
0,kkkkkkkkkkkkkkkkkkk
0,não
0,que piranha vendo sem minha companhia😡
0,vc tá de carro?
0,eu que saí mal na história ainda
0,que cara bunito
0,kkkkkk
0,eu faço uso constante
0,tava tomando banho
0,atividade
0,vou pra fazenda com meu pai🐎🚜🐂🤠
0,pensando
0,situação difícil
0,quero só comer em restaurantes chiques agora baby
0,conversa com seu pai
0,soneca pós almoço aqui foi top
0,kkkkkkk
0,adoro🤤
0,algo de errado não está certo
0,kkkkkkkkk
0,terminar o capítulo esse final de semana
0,na arquibancada
0,usar o que tem dinheiro
0,top
0,cool
0,perfeito
0,preciso renovar meu passaporte tb
0,chama zinnat
0,não sou íntimo
0,boa noite😴
0,que top babe
0,legal
0,kkkkkkkkkk
0,pq nos vamos sair umas 18h30 pra comer
0,diu
0,17h30?
0,que isso
0,poxa
0,ta estudando aí?
0,fofocando e olhando passagens?
0,hum
0,kkkkkkkkkkk
0,16h-17h30
0,kkkkkk
0,kkkkkkkkkk
0,tendi
0,😋🫶🏼🙏🏼😍😃
0,ta fazendo o que?
0,a integração vai ser na própria na sala
0,🫶🏼
0,é pq vc é linda!!!
0,já almocei
0,vamos😁
0,ou depois pra tomar um café
0,to no break do lanche
0,pensei nisso
0,kkkkkkk
0,faz mais sentido
0,a minha tb
0,irei comprar carregador de iphone amanhã pra deixar aqui em casa
0,vc não é empregado de ninguém pra fazer as coisas sozinha
0,aqui em casa?
0,kkkkkk
0,kkkkkkkk
0,ok
0,é complicado
0,ok
0,kakakakkaka
0,qq é CU
0,👅
0,nunca vi
0,kkkkkkkk
0,yep
0,bom descanso
0,como assim
0,que muda um pouco
0,vamos pras compras 🛒
0,kkkkkk
0,que ai vai dar negativo
0,patrícia alguma coisa
0,ta complicado
0,mas ok até
0,kkkkkkkkkkkkkkkkk
0,uai
0,problema é da vivo
0,deu parabéns?
0,casinha dele é mo top
0,fez o da que ta tendo agora nao?
0,conversa com seus pais primeiro
0,tendi
0,tava conversando com o lucas
0,bora evoluir🎾
0,top😋
0,vc fala que ta com medo de ser covid?
0,andre mauricio
0,falta uns de português
0,vao la então
0,tava almoçando
0,acabei de chegar em casa
0,minha nossa
0,nao sei
0,eu vo tomar banho
0,tendi
0,boa viagem🫶🏼
0,aí fico mais cansado
0,os nossos?
0,kakakkakakakkakakaka
0,kkkkkkkk
0,para em sp?
0,na real vai ter uma questão da monitora
0,pelo menos ele é rápido
0,indo
0,que bicho é esse?
0,óculos deixei no carro
0,comassim
0,ai sim
0,wow!!
0,não precisa acordar cedo
0,depois me conta detalhes
0,que a gente nem imagina
0,que sonho hein
0,xaina hein
0,👏🏼👏🏼👏🏼
0,esse mlk são bruto
0,carinho
0,na próxima ja sabe
0,a ana tb
0,mas vamos dar um jeito!!
0,os dois são bons
0,18h30 não?
0,ou já tinha ido antes?
0,heheheheheh
0,ta andando demais comigo
0,é bem mais barato
0,vc vai subir aqui ou so colocar parada?
0,vamos pegar o metrô agora
0,sim🤯😎
0,kkkkkkkkkk
0,de vc tb babe
0,ficou pouco tempo
0,🫶🏼🥰
0,vou comer aqui na cmmg
0,hora do tropeiro
0,viu
0,umas 19h30?
0,quais sao as opções?
0,sim
0,daqui a pouco te ligo
0,espero que vc possa me fazer companhia😁
0,hum
0,já viemos uma vez
0,que
0,kkkkkkkk
0,acho que vc precisa lavar hoje a roupa então
0,sempre linda!!!
0,te amo muito tchuca🫶🏼
0,me manda foto please
0,e lanchar tb
0,https://meet.google.com/ojp-iirb-nei
0,aula acabou🙏🏼
0,kkkkkkkkkk
0,kkkkkkkk
0,ok
0,kkkkkkkk
0,mas cheguei bem🤘🏼
0,tem jogo do atlético 18h30
0,tá na mão
0,não entendi
0,credo
0,kkkkkk
0,vou pedir aqui agora
0,sim
0,só colocar roupa
0,fez a boa hein
0,sim
0,kkkkkk
0,fez sentido sim
0,pq?
0,o que tá rolando de bom aí
0,meu bocao aberto
0,kakakakakakak
0,vo melhorar
0,😁👍🏼😋🫶🏼😎👏🏼💪🏼🙏🏼✅
0,to ajudando meu pai a conectar na netflix
0,minha nossa
0,e ja vou ter prova quarta
0,perde não?
0,a bia fico ate vermelha
0,mas bem mais trabalhoso
0,meu irmão teve que ir cobrir a falta de uma pessoa
0,funk dominou o mundo
0,claro
0,hoje ta duro pra sair de casa viu
0,healthy😎
0,as comidas boas memo so nos restaurantes que a gente vai
0,sim
0,ontem rendeu hein
0,quero ver isso depois
0,tô com muita fome
0,complicado
0,aí sim baby
0,mas não é passeio completo
0,peguei uns exercícios de ingles aqui ‎<This message was edited>
0,do nada?
0,eu be e caio
0,eu volto a pé
0,mas não vai sair na netflix ne
0,tem vários eventos ainda
0,local?
0,encerrado
0,baby
0,começando com japonês😂🫶🏼
0,eu não vi
0,pois aqui ta 30 graus ‎<This message was edited>
0,como assim?
0,ta loca
0,meu pode ser tutu
0,deroxa
0,sure
0,fica ai
0,kkkkkkk
0,tendi
0,"I'm riding with 99Entrega Moto . License plate number: PZT4147, Driver: ROGERIO., Tap here to track my ride. https://d.didiglobal.com/QWxssey"
0,que pala
0,kakakkakakakakaaka verdade
0,o bauer ta mudando pra inglaterra?
0,hum
0,kkkkkkkk
0,cs110?
0,kkkkkkkk
0,umas 9h30 eu passo ai
0,12% de bateria
0,kkkkkkk
0,daqui tá mo bonito
0,kkkkkkk
0,já
0,afz
0,acabei de lanchar
0,deu tudo certo
0,que acabou
0,tendi
0,nao
0,era questão de tempo
0,kkkkkkkkkkkk
0,😍😍😍
0,tem não
0,a gente encontrou a sacola de remédio
0,isso
0,tô dentro
0,vc já usou?
0,tava esperando minha empanada
0,seu tio né
0,cheio de coisa né
0,te do ideia
0,espera o pedido aí
0,vai ter almoço aí?
0,dureza
0,que vontade de comer pato é essa?
0,que top
0,13h30
0,ate que enfim
0,💪🏼🙏🏼
0,hum
0,que isso?
0,KKKKKKKKKKKK
0,tem nada marcado ainda
0,iti
0,sim
0,zero foggy
0,no
0,https://meet.google.com/ghj-wwwh-wye
0,mimiu bem?
0,acertei 37 questões
0,só certas palavras que nao rola
0,por isso vc tá com tanta coisa
0,ta com o povo ai?
0,vc já teve isso?
0,brabo
0,😋
0,semana que vem
0,pensei que ce tinha falado de um que já tinha feito antes
0,não tem aula hoje
0,festa junina do max min era o crime
0,teve que botar pra fora?
0,faz parte
0,olá
0,quanto?
0,tem como aumentar 50 assim nao
0,que?
0,👀
0,ta tendo aula de que?
0,fala em português
0,😂😂😂
0,macarrão?
0,👍🏼😘
0,vou não
0,casa criativa hoje?
0,que caos essa foto
0,ia facilitar demais
0,para
0,kkkkkkkkkkkk
0,que isso?
0,bom dia 😃
0,nem sabia que isso existia
0,kkkkkkk
0,👏🏼👏🏼
0,boa MO!
0,é cada uma meu deus
0,kkkkkkkkkkkk
0,te amo🫶🏼
0,mais tarde tô ai
0,durma bem
0,pq?
0,kkkkkkkk
0,vamo caminhar até a praça do papa
0,kkkkkkkkkkk
0,tem como tratar?
0,horário das 6h ficou puxado pra mim
0,tô saindo agora
0,kkkkkkkkkkk
0,hum
0,iti
0,kkkkkkkkk
0,não só chutaram
0,qq eu resolvo
0,cirurgia?
0,nu
0,top
0,acabei de lanchar minha vitamina de banana com whey
0,mas amanhã a gente faz isso
0,ok
0,trufados
0,😝😝😝
0,kkkkkkkkkkkkk
0,muito!
0,eu e o felipe desconfiando que ele é gay
0,tendi
0,deve ser por isso
0,kkkkkkkkk
0,kakakakakkkakak
0,ce tá precisando de um sol hein
0,nao é possivel
0,quer ver filme ou outer banks?
0,talvez o povo vai assistir na luisa mesmo
0,😍🫶🏼
0,menorzin
0,kkkkkkkkkk
0,o que é sop
0,kakakkaakkakaakak
0,tô ótimo
0,então tava quase 2000km/h
0,eu sei
0,pra mim já tinha passado a fase do siso
0,acad + estudos
0,mas preciso dar uma estudada boa
0,💨
0,boa mo
0,quem é o outro acompanhante?
0,mais homem que eu
0,kkkkkkkkkk
0,isso que eu chamo de texto com progressão de ideias
0,kkkkkkk
0,💪🏼💪🏼
0,esperando
0,vamos cozinhar aqui antes da valentina?
0,cancelou
0,afz
0,prova chata do carai
0,kkkkkkk
0,bem doido
0,hehehhehe
0,que nada
0,indo
0,👏🏼👏🏼👏🏼
0,kkkkkkkkkkkk
0,kkkkkkkk
0,de costas não tá parecendo
0,pq?
0,tavam me convencendo a ir
0,vc disse pra guardar
0,🤝🏼
0,que loucura
0,de duração?
0,tendi
0,vc viu os preços?
0,kkkkkkkkkk
0,muito pelo contrário
0,pq?
0,kkkkkkkkkkk
0,ah
0,italo e araújo vieram tb
0,vc ficou mimindo
0,e irei me preparar🍆
0,sim
0,tava conversando com meus pais
0,procurando briga
0,🙏🏼
0,eu nem sabia disso
0,daqui a pouco eu leio
0,ooooba
0,vou comprar uma igual
0,eu vou prai e a gente compra junto
0,indo pro caio
0,deixei marcas neste carro
0,vai de black
0,sim
0,kkkkkk
0,cansei ja
0,ce podia esperar uns 10minutin
0,chama belos montes
0,aula de português
0,vai ser pra comemorar o aniversário do joão?
0,essa porra deve ser muito cara
0,e com vc na tela
0,me fala depois o que precisa de dado
0,te contar viu
0,casa do meu tio
0,fica meio estranho no início
0,bom dia baby☀️!
0,credo
0,cidade top
0,estilo praia
0,tô indo
0,kkakakakakkakakak
0,faltam 4 meses pra viagem
0,também
0,tem andre hoje?
0,😁👍🏼
0,mo tempao
0,perdão pelo inconveniente
0,cara é foda
0,👏🏼👏🏼👏🏼
0,gostei
0,pq vc não consegue?
0,que bom que vc tá melhor🫶🏼
0,🫶🏼
0,teve mais gente?
0,kkkkkkkkkk
0,eh
0,deu certo?
0,que time ruim
0,vish
0,se muta
0,adoro🥰
0,sim
0,talvez eu falte pra estudar
0,to animando muito de beber nao
0,vish
0,top
0,que que do chegou
0,então tá foda mesmo
0,😔
0,mas tenho prova
0,esse tênis é foda
0,para com isso mo
0,tem quanto tempo?
0,ve se tem 20h30
0,amanhã
0,ja almoçou?
0,haja frio
0,agora que eu vi
0,tinha que ter deixado em dólar?
0,não sei
0,será?
0,pulverizar pra mosca ficar longe
0,não sabia qq era ambigrama
0,kakakakakakkakakak
0,ou
0,1x por semana ne
0,cuidado vilela
0,kakakakakkakakakak
0,já aprendi fia
0,😋
0,liberta?
0,kkkkkk
0,ja escuto
0,ta rolando ai ainda?
0,sim🙏🏼
0,bairro liberdade
0,vou virar um advogado criminal amanhã
0,muito chique
0,👏🏼👏🏼👏🏼
0,nao
0,a professora meio que vai fazendo a voz do paciente
0,manda foto aí
0,vou chamar o povo pra ir no chalé então
0,muito bom
0,kkkkkkkk
0,eiiita
0,como assim ver uma tv?
0,durma bem baby
0,mas lembrei que seu dia é livre 24hrs
0,provável
0,nao conecta
0,ta se sentindo melhor já?
0,beijos baby🫶🏼
0,sim
0,eh
0,vamos sair jaja
0,sim
0,propedeutica lab e de imagem
0,fino
0,👏🏼👏🏼👏🏼
0,oh
0,completa aí
0,legal
0,não tem natação
0,tem 4 eu acho
0,kakakakkakakakakak
0,liga a camera na aula do pinta assim
0,que se foda esse time
0,qual seria o apelido de serena?
0,ta sentindo melhor?
0,boa noite
0,mas os meninos falaram que to com o rosto e olho bem inchado
0,deve ter mais barato
0,queee
0,podemos comer juntos
0,povo comeu pra caralho
0,vale a pena ir prai nao
0,kkkkkkkkkk
0,pela manhã
0,normalmente o povo muda
0,parece gostoso
0,acabei de chegar em casa
0,ah
0,beijo
0,sim
0,kkkkkkkkkkkkkkkkkkkk
0,kkkkkkkkkkk
0,bom dia ☀️
0,é bonitinho
0,é uma boa hein
0,desce aí
0,to com vontade
0,ou
0,🫶🏼🫶🏼🫶🏼🫶🏼🫶🏼
0,eu dormi por uns 20min tb
0,boa
0,e nós vamos almoçar juntos?
0,que bom baby👏🏼👏🏼👏🏼
0,tchubiraum daum daum
0,oi mo
0,mas tô acordando bem entupido
0,comi um jeronimo
0,te contar
0,a faixa branca é refletiva
0,e no lab não pode levar celular
0,😁
0,thanks
0,uai
0,nada que um corretivo de 250 pratas não resolva
0,seu lima
0,só caminhou?
0,😂
0,parece que tinha encontrado o irmao
0,tem como jogar não
0,oi
0,pelo menos vc ficou sabendo antes
0,graças a deus
0,deve ser bom mesmo
0,to almoçando com o capa e o povo
0,durma bem🫶🏼
0,riram bastante?
0,vitin bateu o olho e nao guento
0,tenta tipo comprar
0,vou tomar banho
0,aiai
0,pq?
0,sim
0,mo bonito
0,pala a figurinha
0,where are this beautiful lady going
0,deve ter algumas boas
0,já almoçou?
0,kkkkkk
0,o yeezy no caso
0,saindo
0,assalto
0,a gente fica dando umas voltas por lá
0,estudava no loyola
0,ela tá vendendo eu acho
0,que chato hein
0,vamos
0,que porra e essa
0,e vc?
0,animo de nadar
0,poise
0,tipo que horas?
0,muito gostoso
0,pq eu preciso estudar
0,quem é?
0,aula vai começar agora?
0,achou o uber
0,irritou o olho?
0,vai dar trabalho demais
0,kkkkkkk
0,é do lado
0,nem tava lembrando
0,eles tão me comendo vivo
0,oh
0,tenho que pensar
0,aproveite os primeiros momentos aí em pequim!!
0,que horas vc quer sair?
0,💪🏼💪🏼💪🏼
0,me manda foto
0,top
0,ai da pra mudar o trajeto😛
0,durma bem
0,mucho bem
0,ta loco
0,sim
0,kkkkkkkkkk
0,kkkkkkk
0,so falta eu trocar de roupa aqui
0,cada uma que eu tenho que escutar
0,ta doido
0,da um alo na fleur por mim tb
0,mas conseguiu descansar?
0,kebab?
0,que isso hein
0,durma bem
0,back to normal
0,nu
0,que gata
0,hum
0,dormi mo bem essa noite
0,💪🏼💪🏼💪🏼
0,comeu muito já?
0,sábado a tarde
0,delis
0,já foram?
0,quase que eu sou roubado
0,na biblioteca
0,hum
0,very late
0,assistir um cazé
0,esperando mais nudes
0,só chego mais tarde fia
0,quando eu desci ao inferno
0,kkkkkkk
0,ta bom
0,faz parte babe
0,que fofo
0,que folga
0,a gente ia no ponto da picanha
0,um monte de nadas
0,que?
0,confio
0,sim
0,kkkkkkkkk
0,sim
0,to fazendo agora
0,igualzin
0,vc vai correr?
0,tcho ver como é aí
0,nao precisam de complemento
0,tinha que criar uma ideia de projeto de extensão no hucm
0,kakakakakkakakaka
0,brincadeira hein
0,uai
0,kakakakkkakkakakka
0,poeta
0,indo almoçar agora
0,kkkkkkkkkkkkk que doidera
0,verdade
0,todos os busers tao esgotados
0,ta só vcs 3?
0,mas cheguei lá e tava fechado
0,podcast do paulo muzy
0,quem vai?
0,tem como ce passar aqui
0,aí deve ter um delay de 2 semanas até vc
0,chegando
0,kkkkkkkkkk
0,só arrumar a mochila aqui
0,😳💪🏼
0,como deve ser isso?
0,meu deus
0,sua cara
0,indo pro th agora
0,delícia
0,bom dia ☀️
0,kkkkkk
0,umas 3h be
0,😝
0,que loucura
0,"igreja, galeria, praça, parque"
0,no minas mesmo?
0,😘😘😘
0,que a gente vai
0,😋
0,dei pala
0,agora?
0,que isso?
0,realmente é o fim do avocado
0,carioca
0,vou ligar pros meus pais
0,sim
0,não se perde das suas amigas então!!!
0,depois avisa quando acordar
0,fiquei até meio com falta de ar hoje
0,em casa
0,sim
0,o que leva a pessoa a fazer isso
0,eu tb
0,me empresta seu ipad
0,vamo encontrar amanhã
0,não posso atrasar
0,big fleur
0,aposto que vai sair de graça ainda
0,oh
0,tô no aeroporto ja
0,😎
0,indo agora
0,marianismo😋
0,na savassi
0,chop é o mesmo preço
0,nem tomei banho tb
0,ja que é carnaval
0,espaço perfeitinho né
0,pedi
0,quero
0,aula de que?
0,vai demorar ainda hein
0,afz babe
0,ah
0,almoçar jaja
0,hello
0,vou dormir agora
0,foi uma ótima escolha
0,vou falar pro enzo ir pro epa
0,la na escola do luxemburgo
0,okay
0,chamou pro chalé
0,top
0,ownt🥰🤩
0,umas 21h eu devo tá de volta já
0,oi mozi
0,arrumamos a mala do enzo
0,e vou jogar bola 17h
0,vc devia ficar acordada
0,onde que é mesmo?
0,qq tem aí?
0,8h30
0,tendi
0,figurinha sem querer
0,acad + inglês
0,kkkkkkkkkk
0,amanhã o dia vai ser cheio
0,kkkkkkkk
0,me manda o seu
0,deixa
0,🤣
0,ah
0,kkkkkkk
0,meu deus
0,e o qr code?
0,bom dia baby
0,😔
0,eu faço um
0,faz musculação hoje
0,que isso
0,ai o dia fica curto mesmo
0,todas que eu chuto to acertando
0,sabe de um lugar bom pra comprar?
0,quer tomar comigo?
0,não lembrava que era assim
0,pra cima coelhão
0,legal
0,uai
0,desligou?
0,melhor pra diferenciar ate na cmmg ou hu
0,perto de confins
0,achei esse tipo de piada bem seu tipo
0,faz sentido
0,kkkkkkkkk
0,ela ta ai no seu ap?
0,fazendo o que?
0,so colocar a roupa
0,mas não passei
0,tenho que fazer render essa tarde
0,realmente
0,quem te contou isso?
0,acontece baby
0,onde é isso
0,a gente para no estacionamento né
0,e vc passou?
0,ja almoçou com os papis?
0,depende de quando iremos ir
0,cama?
0,jogar no minas?
0,se não fica pouco tempo em cada
0,e um cigarrin na outra
0,tava aberto
0,minha médica
